2.256721258163452148e-01, 1.329984962940216064e-01, 4.768995195627212524e-02, 8.656480349600315094e-03, 7.236882578581571579e-03, 5.065109115093946457e-03, 3.065506229177117348e-03, 1.509338035248219967e-03, 4.914334975183010101e-03, 1.595567353069782257e-02, 3.685256093740463257e-02, 5.115593224763870239e-02
2.311205267906188965e-01, 4.172162711620330811e-01, 1.308469176292419434e-01, 3.350744023919105530e-02, 6.775378715246915817e-03, 5.444169044494628906e-03, 5.300758406519889832e-03, 4.954398144036531448e-03, 1.445031445473432541e-02, 4.994764924049377441e-02, 1.329959332942962646e-01, 7.642755657434463501e-02
2.096765995025634766e+00, 1.372898817062377930e+00, 4.077418744564056396e-01, 1.185853928327560425e-01, 3.024334460496902466e-02, 5.309340078383684158e-03, 6.050405558198690414e-03, 1.645715720951557159e-02, 5.041768774390220642e-02, 1.392624676227569580e-01, 4.289508759975433350e-01, 1.030748486518859863e+00
9.896678924560546875e-01, 4.375542104244232178e-01, 1.024541258811950684e-01, 3.989734873175621033e-02, 1.351375039666891098e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.856775373220443726e-02, 1.109421402215957642e-01, 4.083958566188812256e-01, 1.377333879470825195e+00, 2.113299369812011719e+00
2.037619203329086304e-01, 1.773050129413604736e-01, 7.163492590188980103e-02, 3.633910790085792542e-02, 1.214353181421756744e-02, 4.487419035285711288e-03, 0.000000000000000000e+00, 3.676319494843482971e-02, 5.385679751634597778e-02, 9.101609885692596436e-02, 3.334419429302215576e-01, 8.498120903968811035e-01
1.339656412601470947e-01, 7.931482046842575073e-02, 6.715033203363418579e-02, 2.439236454665660858e-02, 1.629689186811447144e-01, 9.937605820596218109e-03, 2.529695257544517517e-02, 3.832750022411346436e-02, 5.283274129033088684e-02, 8.956529945135116577e-02, 1.420377194881439209e-01, 2.241630107164382935e-01
7.146159559488296509e-02, 6.444782763719558716e-02, 6.752499938011169434e-02, 6.713107973337173462e-02, 0.000000000000000000e+00, 2.464865520596504211e-02, 2.951741591095924377e-02, 4.223587363958358765e-02, 5.535836145281791687e-02, 9.704508632421493530e-02, 1.529848277568817139e-01, 2.846875786781311035e-01
